cip4,naics3,naics3_title,weighted_emp,share_in_naics3
14.12,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",60,0.00011580105378958948
14.12,115,Support Activities for Agriculture and Forestry,50,9.650087815799124e-05
14.12,456,Health and Personal Care Retailers,50,9.650087815799124e-05
14.12,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",40,7.7200702526393e-05
14.12,481,Air Transportation,40,7.7200702526393e-05
14.12,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",30,5.790052689479474e-05
14.13,541,"Professional, Scientific, and Technical Services",114340,0.2881116766617951
14.13,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",57260,0.14428261855566193
14.13,611,Educational Services,43200,0.10885450788691226
14.13,334,Computer and Electronic Product Manufacturing,28000,0.07055384770448017
14.13,336,Transportation Equipment Manufacturing,26280,0.06621982563120496
14.13,333,Machinery Manufacturing,17470,0.04402056140704531
14.13,551,Management of Companies and Enterprises,16790,0.0423071108199365
14.13,423,"Merchant Wholesalers, Durable Goods",12590,0.031724033664264475
14.13,325,Chemical Manufacturing,9220,0.023232374136975254
14.13,221,Utilities,7660,0.019301516907725646
14.13,332,Fabricated Metal Product Manufacturing,6550,0.01650456080229804
14.13,339,Miscellaneous Manufacturing,5970,0.015043088242705236
14.13,561,Administrative and Support Services,5740,0.014463538779418434
14.13,335,"Electrical Equipment, Appliance, and Component Manufacturing",4820,0.012145340926271229
14.13,238,Specialty Trade Contractors,3750,0.009449176031850023
14.13,326,Plastics and Rubber Products Manufacturing,3490,0.00879403316030842
14.13,236,Construction of Buildings,2370,0.0059718792521292145
14.13,517,Telecommunications,1910,0.004812780325555611
14.13,331,Primary Metal Manufacturing,1840,0.004636395706294411
14.13,324,Petroleum and Coal Products Manufacturing,1800,0.004535604495288011
14.13,513,Publishing Industries,1760,0.0044348132842816105
14.13,516,Broadcasting and Content Providers,1680,0.00423323086226881
14.13,211,Oil and Gas Extraction,1650,0.00415763745401401
14.13,524,Insurance Carriers and Related Activities,1490,0.003754472609988409
14.13,237,Heavy and Civil Engineering Construction,1430,0.0036032857934788086
14.13,311,Food Manufacturing,1410,0.0035528901879756086
14.13,811,Repair and Maintenance,1080,0.0027213626971728066
14.13,213,Support Activities for Mining,1040,0.002620571486166406
14.13,424,"Merchant Wholesalers, Nondurable Goods",990,0.002494582472408406
14.13,322,Paper Manufacturing,980,0.002469384669656806
14.13,337,Furniture and Related Product Manufacturing,980,0.002469384669656806
14.13,486,Pipeline Transportation,970,0.0024441868669052057
14.13,425,Wholesale Trade Agents and Brokers,910,0.0022930000503956056
14.13,531,Real Estate,850,0.002141813233886005
14.13,327,Nonmetallic Mineral Product Manufacturing,820,0.002066219825631205
14.13,493,Warehousing and Storage,770,0.0019402308118732046
14.13,488,Support Activities for Transportation,740,0.0018646374036184045
14.13,519,"Web Search Portals, Libraries, Archives, and Other Information Services",670,0.001688252784357204
14.13,562,Waste Management and Remediation Services,670,0.001688252784357204
14.13,622,Hospitals,540,0.0013606813485864033
14.13,492,Couriers and Messengers,520,0.001310285743083203
14.13,212,Mining (except Oil and Gas),350,0.0008819230963060021
14.13,321,Wood Product Manufacturing,340,0.000856725293554402
14.13,512,Motion Picture and Sound Recording Industries,320,0.0008063296880512019
14.13,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",270,0.0006803406742932017
14.13,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",250,0.0006299450687900015
14.13,711,"Performing Arts, Spectator Sports, and Related Industries",240,0.0006047472660384015
14.13,721,Accommodation,240,0.0006047472660384015
14.13,323,Printing and Related Support Activities,200,0.0005039560550320012
14.13,621,Ambulatory Health Care Services,200,0.0005039560550320012
14.13,312,Beverage and Tobacco Product Manufacturing,180,0.0004535604495288011
14.13,313,Textile Mills,160,0.00040316484402560095
14.13,441,Motor Vehicle and Parts Dealers,160,0.00040316484402560095
14.13,532,Rental and Leasing Services,160,0.00040316484402560095
14.13,314,Textile Product Mills,130,0.00032757143577080076
14.13,483,Water Transportation,110,0.00027717583026760066
14.13,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",100,0.0002519780275160006
14.13,522,Credit Intermediation and Related Activities,90,0.00022678022476440055
14.13,713,"Amusement, Gambling, and Recreation Industries",80,0.00020158242201280047
14.13,444,Building Material and Garden Equipment and Supplies Dealers,60,0.00015118681650960037
14.13,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",60,0.00015118681650960037
14.13,456,Health and Personal Care Retailers,50,0.0001259890137580003
14.13,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",40,0.00010079121100640024
14.13,481,Air Transportation,40,0.00010079121100640024
14.13,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",30,7.559340825480018e-05
14.14,541,"Professional, Scientific, and Technical Services",100360,0.3282312925170068
14.14,611,Educational Services,40990,0.1340593929879644
14.14,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",31180,0.10197540554683412
14.14,334,Computer and Electronic Product Manufacturing,20360,0.06658817373103088
14.14,336,Transportation Equipment Manufacturing,19180,0.06272893772893773
14.14,551,Management of Companies and Enterprises,13430,0.04392333856619571
14.14,333,Machinery Manufacturing,11910,0.038952119309262165
14.14,423,"Merchant Wholesalers, Durable Goods",7300,0.023874934589220305
14.14,325,Chemical Manufacturing,7060,0.023090005232862375
14.14,221,Utilities,5730,0.018740188383045527
14.14,332,Fabricated Metal Product Manufacturing,5310,0.01736656200941915
14.14,339,Miscellaneous Manufacturing,4070,0.013311093668236525
14.14,335,"Electrical Equipment, Appliance, and Component Manufacturing",3770,0.012329931972789115
14.14,326,Plastics and Rubber Products Manufacturing,2770,0.009059392987964416
14.14,236,Construction of Buildings,2490,0.0081436420722135
14.14,562,Waste Management and Remediation Services,2490,0.0081436420722135
14.14,238,Specialty Trade Contractors,2220,0.007260596546310832
14.14,331,Primary Metal Manufacturing,1870,0.006115907901622187
14.14,237,Heavy and Civil Engineering Construction,1780,0.005821559392987965
14.14,524,Insurance Carriers and Related Activities,1760,0.0057561486132914706
14.14,211,Oil and Gas Extraction,1660,0.005429094714809001
14.14,513,Publishing Industries,1270,0.004153584510727368
14.14,311,Food Manufacturing,1260,0.004120879120879121
14.14,517,Telecommunications,1250,0.0040881737310308735
14.14,324,Petroleum and Coal Products Manufacturing,1230,0.00402276295133438
14.14,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1190,0.003891941391941392
14.14,322,Paper Manufacturing,1160,0.003793825222396651
14.14,424,"Merchant Wholesalers, Nondurable Goods",980,0.003205128205128205
14.14,327,Nonmetallic Mineral Product Manufacturing,790,0.002583725798011512
14.14,486,Pipeline Transportation,690,0.0022566718995290424
14.14,213,Support Activities for Mining,640,0.0020931449502878076
14.14,811,Repair and Maintenance,640,0.0020931449502878076
14.14,488,Support Activities for Transportation,600,0.0019623233908948193
14.14,425,Wholesale Trade Agents and Brokers,560,0.0018315018315018315
14.14,212,Mining (except Oil and Gas),530,0.0017333856619570905
14.14,531,Real Estate,530,0.0017333856619570905
14.14,492,Couriers and Messengers,520,0.0017006802721088435
14.14,337,Furniture and Related Product Manufacturing,510,0.0016679748822605966
14.14,493,Warehousing and Storage,480,0.0015698587127158557
14.14,516,Broadcasting and Content Providers,370,0.0012100994243851386
14.14,622,Hospitals,360,0.0011773940345368916
14.14,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",310,0.0010138670852956567
14.14,312,Beverage and Tobacco Product Manufacturing,230,0.0007522239665096808
14.14,519,"Web Search Portals, Libraries, Archives, and Other Information Services",220,0.0007195185766614338
14.14,721,Accommodation,210,0.0006868131868131869
14.14,441,Motor Vehicle and Parts Dealers,160,0.0005232862375719519
14.14,321,Wood Product Manufacturing,150,0.0004905808477237048
14.14,482,Rail Transportation,120,0.0003924646781789639
14.14,711,"Performing Arts, Spectator Sports, and Related Industries",120,0.0003924646781789639
14.14,313,Textile Mills,110,0.0003597592883307169
14.14,512,Motion Picture and Sound Recording Industries,110,0.0003597592883307169
14.14,621,Ambulatory Health Care Services,110,0.0003597592883307169
14.14,323,Printing and Related Support Activities,90,0.0002943485086342229
14.14,314,Textile Product Mills,60,0.00019623233908948196
14.14,444,Building Material and Garden Equipment and Supplies Dealers,60,0.00019623233908948196
14.14,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",60,0.00019623233908948196
14.14,532,Rental and Leasing Services,60,0.00019623233908948196
14.14,456,Health and Personal Care Retailers,50,0.00016352694924123495
14.14,522,Credit Intermediation and Related Activities,50,0.00016352694924123495
14.14,458,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",40,0.00013082155939298797
14.14,481,Air Transportation,40,0.00013082155939298797
14.14,483,Water Transportation,40,0.00013082155939298797
14.14,484,Truck Transportation,40,0.00013082155939298797
14.14,624,Social Assistance,40,0.00013082155939298797
14.14,459,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",30,9.811616954474098e-05
14.18,541,"Professional, Scientific, and Technical Services",91800,0.18789144050104384
14.18,238,Specialty Trade Contractors,76910,0.1574153669818658
14.18,611,Educational Services,40950,0.08381431904703426
14.18,236,Construction of Buildings,35560,0.07278234884768103
14.18,336,Transportation Equipment Manufacturing,24480,0.05010438413361169
14.18,334,Computer and Electronic Product Manufacturing,22490,0.04603135617503786
14.18,811,Repair and Maintenance,22160,0.04535592942813869
14.18,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",18890,0.038663064390683205
14.18,551,Management of Companies and Enterprises,16650,0.034078349502640305
14.18,423,"Merchant Wholesalers, Durable Goods",16240,0.033239182938311025
14.18,332,Fabricated Metal Product Manufacturing,14960,0.030619345859429367
14.18,333,Machinery Manufacturing,14200,0.029063817593843383
14.18,237,Heavy and Civil Engineering Construction,12490,0.02556387899627492
14.18,561,Administrative and Support Services,7970,0.01631257931147407
14.18,441,Motor Vehicle and Parts Dealers,6460,0.013221990257480862
14.18,221,Utilities,6300,0.012894510622620656
14.18,325,Chemical Manufacturing,6100,0.012485161079045397
14.18,339,Miscellaneous Manufacturing,5620,0.011502722174464776
14.18,335,"Electrical Equipment, Appliance, and Component Manufacturing",4670,0.009558311842482296
14.18,326,Plastics and Rubber Products Manufacturing,3810,0.007798108805108683
14.18,444,Building Material and Garden Equipment and Supplies Dealers,3650,0.007470629170248475
14.18,331,Primary Metal Manufacturing,3450,0.007061279626673216
14.18,337,Furniture and Related Product Manufacturing,2960,0.006058373244913832
14.18,327,Nonmetallic Mineral Product Manufacturing,2510,0.005137336771869499
14.18,323,Printing and Related Support Activities,2350,0.004809857137009293
14.18,562,Waste Management and Remediation Services,2270,0.004646117319579189
14.18,449,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",1630,0.00333619878013836
14.18,513,Publishing Industries,1620,0.0033157313029595972
14.18,517,Telecommunications,1500,0.003070121576814442
14.18,425,Wholesale Trade Agents and Brokers,1470,0.003008719145278153
14.18,322,Paper Manufacturing,1250,0.0025584346473453683
14.18,524,Insurance Carriers and Related Activities,1250,0.0025584346473453683
14.18,211,Oil and Gas Extraction,1170,0.0023946948299152647
14.18,424,"Merchant Wholesalers, Nondurable Goods",1100,0.002251422489663924
14.18,321,Wood Product Manufacturing,1030,0.0021081501494125835
14.18,324,Petroleum and Coal Products Manufacturing,970,0.001985345286340006
14.18,531,Real Estate,920,0.001883007900446191
14.18,311,Food Manufacturing,880,0.0018011379917311392
14.18,488,Support Activities for Transportation,850,0.0017397355601948504
14.18,493,Warehousing and Storage,720,0.0014736583568709322
14.18,212,Mining (except Oil and Gas),670,0.0013713209709771174
14.18,213,Support Activities for Mining,620,0.0012689835850833026
14.18,484,Truck Transportation,560,0.001146178722010725
14.18,492,Couriers and Messengers,520,0.0010643088132956731
14.18,486,Pipeline Transportation,420,0.0008596340415080437
14.18,516,Broadcasting and Content Providers,370,0.000757296655614229
14.18,532,Rental and Leasing Services,350,0.0007163617012567031
14.18,622,Hospitals,270,0.0005526218838265996
14.18,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",250,0.0005116869294690737
14.18,519,"Web Search Portals, Libraries, Archives, and Other Information Services",220,0.0004502844979327848
14.18,621,Ambulatory Health Care Services,220,0.0004502844979327848
14.18,721,Accommodation,210,0.00042981702075402185
14.18,314,Textile Product Mills,190,0.00038888206639649595
