state_fips,state_abbr,state_name,soc_code,occupation_title,total_employment,location_quotient,jobs_per_1000,annual_median,annual_mean,annual_pct10,annual_pct25,annual_pct75,annual_pct90,hourly_median,hourly_mean
10,DE,Delaware,51-8031,Water and Wastewater Treatment Plant and System Operators,250.0,0.65,0.534,59960.0,59860.0,43800.0,47780.0,66010.0,79320.0,28.83,28.78
10,DE,Delaware,51-9011,Chemical Equipment Operators and Tenders,1060.0,2.69,2.22,61070.0,62670.0,50010.0,51890.0,65280.0,79700.0,29.36,30.13
10,DE,Delaware,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",120.0,0.74,0.26,45360.0,46670.0,32790.0,36910.0,56680.0,58400.0,21.81,22.44
10,DE,Delaware,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",160.0,0.5,0.329,46270.0,49310.0,36660.0,38080.0,50840.0,64470.0,22.24,23.71
10,DE,Delaware,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1230.0,0.67,2.584,53110.0,54820.0,36570.0,38970.0,61690.0,78780.0,25.53,26.35
10,DE,Delaware,51-9081,Dental Laboratory Technicians,,,,37320.0,44470.0,37320.0,37320.0,44730.0,63070.0,17.94,21.38
10,DE,Delaware,51-9111,Packaging and Filling Machine Operators and Tenders,730.0,0.61,1.528,36570.0,38790.0,34050.0,35640.0,40040.0,46580.0,17.58,18.65
10,DE,Delaware,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",140.0,0.29,0.298,45230.0,51180.0,32570.0,36170.0,61220.0,73590.0,21.75,24.6
10,DE,Delaware,51-9161,Computer Numerically Controlled Tool Operators,120.0,0.21,0.242,47670.0,49120.0,38170.0,43140.0,54060.0,62060.0,22.92,23.62
10,DE,Delaware,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",130.0,1.17,0.263,47210.0,48040.0,40370.0,42950.0,51110.0,59400.0,22.7,23.1
10,DE,Delaware,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",160.0,0.54,0.337,47350.0,47630.0,34370.0,40360.0,49260.0,61610.0,22.77,22.9
10,DE,Delaware,51-9198,Helpers--Production Workers,210.0,0.41,0.449,37300.0,38890.0,32250.0,35350.0,43250.0,47140.0,17.93,18.7
10,DE,Delaware,51-9199,"Production Workers, All Other",,,,38440.0,39670.0,30110.0,32330.0,42680.0,47000.0,18.48,19.07
10,DE,Delaware,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",2090.0,1.12,4.385,63100.0,65870.0,44190.0,51210.0,77800.0,89540.0,30.34,31.67
10,DE,Delaware,53-2012,Commercial Pilots,100.0,0.61,0.205,155640.0,164410.0,86610.0,97880.0,215890.0,,,
10,DE,Delaware,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",70.0,2.0,0.157,35980.0,35280.0,31510.0,33400.0,37310.0,37820.0,17.3,16.96
10,DE,Delaware,53-3031,Driver/Sales Workers,,,,32970.0,34790.0,27560.0,27560.0,40310.0,46840.0,15.85,16.72
10,DE,Delaware,53-3032,Heavy and Tractor-Trailer Truck Drivers,5950.0,0.93,12.48,58510.0,57660.0,44610.0,51060.0,62400.0,74010.0,28.13,27.72
10,DE,Delaware,53-3033,Light Truck Drivers,3900.0,1.27,8.193,42550.0,45890.0,28640.0,35270.0,48760.0,69190.0,20.46,22.06
10,DE,Delaware,53-3051,"Bus Drivers, School",1260.0,1.05,2.636,44360.0,44680.0,37300.0,38950.0,47220.0,57270.0,21.33,21.48
10,DE,Delaware,53-3052,"Bus Drivers, Transit and Intercity",420.0,0.92,0.891,52770.0,52090.0,38410.0,43800.0,62090.0,62090.0,25.37,25.04
10,DE,Delaware,53-3053,Shuttle Drivers and Chauffeurs,770.0,1.08,1.611,39500.0,40950.0,29590.0,33280.0,49920.0,54080.0,18.99,19.69
10,DE,Delaware,53-3099,"Motor Vehicle Operators, All Other",,,,30470.0,36680.0,27730.0,28490.0,41350.0,51790.0,14.65,17.64
10,DE,Delaware,53-4011,Locomotive Engineers,300.0,3.05,0.632,82920.0,88420.0,82920.0,82920.0,96890.0,96890.0,39.86,42.51
10,DE,Delaware,53-4031,Railroad Conductors and Yardmasters,,,,80970.0,81450.0,64250.0,64250.0,80970.0,106170.0,38.93,39.16
10,DE,Delaware,53-5011,Sailors and Marine Oilers,60.0,0.57,0.116,57900.0,52780.0,37390.0,49750.0,59060.0,62820.0,27.84,25.38
10,DE,Delaware,53-5021,"Captains, Mates, and Pilots of Water Vessels",50.0,0.48,0.11,71700.0,86250.0,50770.0,60110.0,102990.0,152050.0,34.47,41.47
10,DE,Delaware,53-6021,Parking Attendants,190.0,0.46,0.4,32440.0,32900.0,27560.0,28930.0,35930.0,38880.0,15.6,15.82
10,DE,Delaware,53-6031,Automotive and Watercraft Service Attendants,110.0,0.37,0.236,35250.0,35320.0,29560.0,31950.0,36200.0,40210.0,16.95,16.98
10,DE,Delaware,53-6032,Aircraft Service Attendants,40.0,0.43,0.077,39750.0,41300.0,35520.0,35520.0,47070.0,47970.0,19.11,19.86
10,DE,Delaware,53-6051,Transportation Inspectors,70.0,0.95,0.144,85310.0,79950.0,39870.0,43180.0,88130.0,125150.0,41.02,38.44
10,DE,Delaware,53-6099,"Transportation Workers, All Other",50.0,1.39,0.098,31200.0,36350.0,30370.0,31200.0,33360.0,65520.0,15.0,17.48
10,DE,Delaware,53-7021,Crane and Tower Operators,70.0,0.57,0.156,62820.0,63910.0,52990.0,54170.0,74920.0,82570.0,30.2,30.73
10,DE,Delaware,53-7051,Industrial Truck and Tractor Operators,6980.0,2.8,14.642,60030.0,56290.0,42380.0,57740.0,60030.0,60030.0,28.86,27.06
10,DE,Delaware,53-7061,Cleaners of Vehicles and Equipment,1000.0,0.87,2.108,31620.0,33610.0,27560.0,29240.0,35360.0,43490.0,15.2,16.16
10,DE,Delaware,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",5430.0,0.59,11.39,38330.0,40620.0,31320.0,35150.0,44980.0,52310.0,18.43,19.53
10,DE,Delaware,53-7063,Machine Feeders and Offbearers,70.0,0.45,0.137,43170.0,48900.0,35040.0,37060.0,63830.0,63830.0,20.75,23.51
10,DE,Delaware,53-7064,"Packers and Packagers, Hand",1990.0,1.07,4.173,35230.0,41820.0,27560.0,32950.0,56940.0,56940.0,16.94,20.11
10,DE,Delaware,53-7065,Stockers and Order Fillers,8220.0,0.96,17.248,38630.0,41550.0,28820.0,34570.0,47950.0,58410.0,18.57,19.98
10,DE,Delaware,53-7081,Refuse and Recyclable Material Collectors,380.0,0.88,0.793,46950.0,48220.0,34830.0,38240.0,59160.0,61470.0,22.57,23.18
11,DC,District of Columbia,11-1011,Chief Executives,1240.0,1.27,1.749,,344670.0,148490.0,168400.0,,,,165.71
11,DC,District of Columbia,11-1021,General and Operations Managers,36060.0,2.19,50.882,167270.0,178210.0,81870.0,124920.0,201840.0,,80.42,85.68
11,DC,District of Columbia,11-2011,Advertising and Promotions Managers,90.0,0.88,0.12,113530.0,123030.0,67910.0,79220.0,144310.0,178830.0,54.58,59.15
11,DC,District of Columbia,11-2021,Marketing Managers,3730.0,2.11,5.264,168080.0,183460.0,102470.0,132590.0,215210.0,,80.81,88.2
11,DC,District of Columbia,11-2022,Sales Managers,1470.0,0.53,2.073,154320.0,169140.0,80440.0,110870.0,211720.0,,74.19,81.32
11,DC,District of Columbia,11-2032,Public Relations Managers,8640.0,24.7,12.185,185810.0,227370.0,108030.0,134290.0,,,89.33,109.31
11,DC,District of Columbia,11-2033,Fundraising Managers,1100.0,6.45,1.545,136150.0,156170.0,97220.0,118690.0,168730.0,234060.0,65.46,75.08
11,DC,District of Columbia,11-3012,Administrative Services Managers,1060.0,0.91,1.5,125820.0,141820.0,77160.0,99300.0,165420.0,223230.0,60.49,68.18
11,DC,District of Columbia,11-3013,Facilities Managers,820.0,1.26,1.154,115710.0,125420.0,66510.0,88300.0,151560.0,191880.0,55.63,60.3
11,DC,District of Columbia,11-3021,Computer and Information Systems Managers,5060.0,1.7,7.139,191880.0,196180.0,128200.0,165510.0,217010.0,,92.25,94.32
11,DC,District of Columbia,11-3031,Financial Managers,7950.0,2.11,11.218,181210.0,196900.0,129010.0,154200.0,212990.0,,87.12,94.66
11,DC,District of Columbia,11-3051,Industrial Production Managers,40.0,0.04,0.055,152220.0,146010.0,85710.0,107940.0,171710.0,191880.0,73.18,70.2
11,DC,District of Columbia,11-3061,Purchasing Managers,1180.0,3.16,1.664,171910.0,170960.0,139380.0,153500.0,191280.0,191880.0,82.65,82.19
11,DC,District of Columbia,11-3071,"Transportation, Storage, and Distribution Managers",600.0,0.61,0.842,144190.0,148110.0,85980.0,106190.0,191280.0,203110.0,69.32,71.21
11,DC,District of Columbia,11-3111,Compensation and Benefits Managers,150.0,1.66,0.216,160800.0,167300.0,110370.0,127480.0,197970.0,217230.0,77.31,80.43
11,DC,District of Columbia,11-3121,Human Resources Managers,2260.0,2.29,3.195,174400.0,179990.0,101180.0,133420.0,201700.0,,83.85,86.53
11,DC,District of Columbia,11-3131,Training and Development Managers,220.0,1.05,0.307,129890.0,147850.0,89980.0,119860.0,172460.0,224000.0,62.45,71.08
11,DC,District of Columbia,11-9021,Construction Managers,950.0,0.59,1.342,128770.0,141920.0,81010.0,100810.0,167550.0,209590.0,61.91,68.23
11,DC,District of Columbia,11-9031,"Education and Childcare Administrators, Preschool and Daycare",380.0,1.16,0.54,76270.0,82190.0,48880.0,53850.0,103930.0,122100.0,36.67,39.51
11,DC,District of Columbia,11-9032,"Education Administrators, Kindergarten through Secondary",1880.0,1.28,2.646,133720.0,139480.0,99660.0,108440.0,162730.0,177600.0,,
11,DC,District of Columbia,11-9033,"Education Administrators, Postsecondary",1750.0,2.16,2.467,106530.0,139400.0,68020.0,83140.0,164470.0,225410.0,51.22,67.02
11,DC,District of Columbia,11-9039,"Education Administrators, All Other",890.0,3.64,1.259,133680.0,131550.0,67680.0,99060.0,157980.0,185810.0,64.27,63.24
11,DC,District of Columbia,11-9041,Architectural and Engineering Managers,1290.0,1.34,1.827,176950.0,178400.0,139380.0,157980.0,191880.0,212700.0,85.07,85.77
11,DC,District of Columbia,11-9051,Food Service Managers,1260.0,1.12,1.775,80040.0,91280.0,66190.0,71860.0,102400.0,132930.0,38.48,43.89
11,DC,District of Columbia,11-9072,"Entertainment and Recreation Managers, Except Gambling",30.0,0.19,0.046,114440.0,112180.0,67620.0,84900.0,140960.0,169000.0,55.02,53.93
11,DC,District of Columbia,11-9081,Lodging Managers,280.0,1.5,0.401,73090.0,92600.0,63010.0,63180.0,91170.0,162050.0,35.14,44.52
11,DC,District of Columbia,11-9111,Medical and Health Services Managers,2170.0,0.83,3.063,161050.0,176520.0,93150.0,124490.0,203280.0,,77.43,84.87
11,DC,District of Columbia,11-9121,Natural Sciences Managers,1650.0,3.56,2.33,164650.0,162620.0,107340.0,133610.0,191880.0,210160.0,79.16,78.18
11,DC,District of Columbia,11-9141,"Property, Real Estate, and Community Association Managers",1900.0,1.39,2.679,86040.0,111420.0,63090.0,73420.0,127000.0,173000.0,41.37,53.57
11,DC,District of Columbia,11-9151,Social and Community Service Managers,690.0,0.77,0.975,99700.0,107680.0,67890.0,79390.0,130390.0,157510.0,47.93,51.77
11,DC,District of Columbia,11-9161,Emergency Management Directors,130.0,2.3,0.187,185810.0,173340.0,116930.0,169420.0,191880.0,191880.0,89.33,83.34
11,DC,District of Columbia,11-9199,"Managers, All Other",18180.0,6.27,25.651,171910.0,177640.0,133560.0,152070.0,191880.0,214430.0,82.65,85.4
11,DC,District of Columbia,13-1020,Buyers and Purchasing Agents,1830.0,0.82,2.583,117960.0,117740.0,67440.0,86630.0,139380.0,177610.0,56.71,56.6
11,DC,District of Columbia,13-1031,"Claims Adjusters, Examiners, and Investigators",350.0,0.25,0.497,88920.0,92830.0,56210.0,62690.0,115100.0,133890.0,42.75,44.63
11,DC,District of Columbia,13-1041,Compliance Officers,4200.0,2.3,5.926,103010.0,108030.0,63350.0,80580.0,128940.0,152920.0,49.52,51.94
11,DC,District of Columbia,13-1051,Cost Estimators,360.0,0.36,0.51,84410.0,94530.0,78840.0,81420.0,107890.0,125370.0,40.58,45.45
11,DC,District of Columbia,13-1071,Human Resources Specialists,7130.0,1.69,10.058,102500.0,110050.0,63320.0,75060.0,138580.0,167050.0,49.28,52.91
11,DC,District of Columbia,13-1075,Labor Relations Specialists,310.0,1.06,0.444,124930.0,120840.0,89820.0,95320.0,127410.0,156280.0,60.06,58.09
11,DC,District of Columbia,13-1081,Logisticians,1100.0,1.02,1.555,117500.0,120120.0,74500.0,93980.0,145660.0,176550.0,56.49,57.75
11,DC,District of Columbia,13-1082,Project Management Specialists,6120.0,1.32,8.64,103190.0,113850.0,62000.0,78900.0,139410.0,178090.0,49.61,54.74
11,DC,District of Columbia,13-1111,Management Analysts,20330.0,4.95,28.689,125500.0,127540.0,82760.0,100230.0,145480.0,174860.0,60.34,61.32
11,DC,District of Columbia,13-1121,"Meeting, Convention, and Event Planners",2400.0,3.87,3.382,72010.0,75330.0,50660.0,58800.0,86740.0,107320.0,34.62,36.21
11,DC,District of Columbia,13-1131,Fundraisers,2660.0,5.46,3.752,70860.0,78220.0,49720.0,55170.0,97320.0,127000.0,34.07,37.61
11,DC,District of Columbia,13-1141,"Compensation, Benefits, and Job Analysis Specialists",620.0,1.32,0.875,84460.0,90270.0,60470.0,72710.0,99780.0,130590.0,40.61,43.4
11,DC,District of Columbia,13-1151,Training and Development Specialists,1930.0,0.96,2.719,84460.0,89560.0,50750.0,70800.0,102510.0,134590.0,40.61,43.06
11,DC,District of Columbia,13-1161,Market Research Analysts and Marketing Specialists,5570.0,1.41,7.865,83340.0,99870.0,58920.0,68010.0,120710.0,167750.0,40.07,48.02
11,DC,District of Columbia,13-1199,"Business Operations Specialists, All Other",38240.0,7.37,53.948,106810.0,116910.0,63640.0,81660.0,141540.0,191880.0,51.35,56.21
11,DC,District of Columbia,13-2011,Accountants and Auditors,9600.0,1.44,13.545,103030.0,116580.0,65540.0,79420.0,141540.0,180890.0,49.54,56.05
11,DC,District of Columbia,13-2020,Property Appraisers and Assessors,120.0,0.42,0.162,105000.0,105330.0,73560.0,77460.0,130100.0,142130.0,50.48,50.64
11,DC,District of Columbia,13-2031,Budget Analysts,1720.0,7.91,2.421,117960.0,117120.0,72950.0,91230.0,137610.0,153340.0,56.71,56.31
11,DC,District of Columbia,13-2041,Credit Analysts,60.0,0.2,0.088,103530.0,122740.0,66140.0,84500.0,167360.0,204790.0,49.77,59.01
11,DC,District of Columbia,13-2051,Financial and Investment Analysts,3860.0,2.46,5.44,106840.0,128960.0,71920.0,82980.0,141300.0,229070.0,51.37,62.0
11,DC,District of Columbia,13-2052,Personal Financial Advisors,650.0,0.52,0.91,100840.0,137650.0,65120.0,83170.0,178510.0,224350.0,48.48,66.18
11,DC,District of Columbia,13-2053,Insurance Underwriters,100.0,0.2,0.143,100660.0,112270.0,69280.0,81240.0,133600.0,184700.0,48.39,53.98
11,DC,District of Columbia,13-2054,Financial Risk Specialists,160.0,0.61,0.223,114550.0,129640.0,70350.0,86300.0,164160.0,199970.0,55.07,62.33
11,DC,District of Columbia,13-2061,Financial Examiners,590.0,2.05,0.836,177550.0,172550.0,77350.0,107690.0,224310.0,,85.36,82.96
11,DC,District of Columbia,13-2071,Credit Counselors,130.0,0.97,0.176,61810.0,73060.0,52350.0,57020.0,78950.0,97560.0,29.71,35.13
11,DC,District of Columbia,13-2072,Loan Officers,420.0,0.31,0.586,102200.0,155220.0,55910.0,78590.0,139390.0,218960.0,49.14,74.63
11,DC,District of Columbia,13-2099,"Financial Specialists, All Other",2530.0,4.32,3.568,123450.0,130360.0,68390.0,99200.0,153340.0,195150.0,59.35,62.67
11,DC,District of Columbia,15-1211,Computer Systems Analysts,1590.0,0.69,2.239,114110.0,123720.0,86390.0,94580.0,144120.0,161640.0,54.86,59.48
11,DC,District of Columbia,15-1212,Information Security Analysts,2010.0,2.44,2.842,127760.0,132790.0,83730.0,109680.0,150920.0,173840.0,61.43,63.84
11,DC,District of Columbia,15-1221,Computer and Information Research Scientists,330.0,1.86,0.464,153630.0,149800.0,98510.0,118450.0,179050.0,191880.0,73.86,72.02
11,DC,District of Columbia,15-1231,Computer Network Support Specialists,640.0,0.95,0.904,86730.0,91040.0,45950.0,75450.0,99440.0,125570.0,41.7,43.77
11,DC,District of Columbia,15-1232,Computer User Support Specialists,3690.0,1.15,5.207,76880.0,79040.0,56780.0,62400.0,90040.0,105840.0,36.96,38.0
11,DC,District of Columbia,15-1241,Computer Network Architects,1180.0,1.45,1.666,140050.0,147020.0,86550.0,109550.0,168900.0,209990.0,67.33,70.68
11,DC,District of Columbia,15-1242,Database Administrators,550.0,1.63,0.774,128440.0,120470.0,69200.0,92440.0,147890.0,154610.0,61.75,57.92
11,DC,District of Columbia,15-1243,Database Architects,800.0,2.67,1.123,157080.0,158550.0,105680.0,125860.0,183530.0,218080.0,75.52,76.22
11,DC,District of Columbia,15-1244,Network and Computer Systems Administrators,1480.0,1.01,2.09,114140.0,118910.0,80520.0,95950.0,136060.0,169550.0,54.88,57.17
11,DC,District of Columbia,15-1251,Computer Programmers,1000.0,1.97,1.404,82580.0,99070.0,81680.0,82580.0,112110.0,145650.0,39.7,47.63
11,DC,District of Columbia,15-1252,Software Developers,8250.0,1.08,11.638,136040.0,143810.0,87120.0,114690.0,166970.0,203560.0,65.4,69.14
11,DC,District of Columbia,15-1253,Software Quality Assurance Analysts and Testers,750.0,0.81,1.052,110130.0,108750.0,42730.0,84270.0,131310.0,157940.0,52.95,52.28
11,DC,District of Columbia,15-1254,Web Developers,700.0,1.92,0.981,121000.0,123070.0,75240.0,90870.0,141510.0,179570.0,58.17,59.17
11,DC,District of Columbia,15-1255,Web and Digital Interface Designers,660.0,1.29,0.933,91820.0,97720.0,36220.0,62540.0,126050.0,163170.0,44.15,46.98
11,DC,District of Columbia,15-1299,"Computer Occupations, All Other",17210.0,8.52,24.279,137610.0,138080.0,79650.0,104360.0,167500.0,185390.0,66.16,66.39
11,DC,District of Columbia,15-2011,Actuaries,200.0,1.51,0.277,153340.0,151770.0,90590.0,125200.0,180360.0,191880.0,73.72,72.97
11,DC,District of Columbia,15-2021,Mathematicians,50.0,5.17,0.074,154480.0,168390.0,125820.0,137610.0,191880.0,210290.0,74.27,80.96
11,DC,District of Columbia,15-2031,Operations Research Analysts,2190.0,4.42,3.092,115980.0,123890.0,62490.0,77470.0,167270.0,197160.0,55.76,59.56
11,DC,District of Columbia,15-2041,Statisticians,610.0,4.44,0.859,133680.0,132570.0,77520.0,107180.0,157980.0,176550.0,64.27,63.74
11,DC,District of Columbia,15-2051,Data Scientists,3580.0,3.33,5.047,137120.0,148170.0,82210.0,102440.0,208600.0,208600.0,65.92,71.24
11,DC,District of Columbia,15-2099,"Mathematical Science Occupations, All Other",,,,100740.0,94940.0,45140.0,84490.0,103780.0,133650.0,48.43,45.64
11,DC,District of Columbia,17-1011,"Architects, Except Landscape and Naval",1340.0,2.62,1.89,114480.0,118270.0,79510.0,84840.0,134920.0,164580.0,55.04,56.86
11,DC,District of Columbia,17-1012,Landscape Architects,70.0,0.83,0.106,100110.0,102120.0,64190.0,65230.0,125630.0,142820.0,48.13,49.09
11,DC,District of Columbia,17-1021,Cartographers and Photogrammetrists,40.0,0.66,0.054,117960.0,121300.0,79770.0,105500.0,129910.0,145480.0,56.71,58.32
11,DC,District of Columbia,17-1022,Surveyors,,,,59860.0,79970.0,58100.0,58100.0,105490.0,121890.0,28.78,38.45
11,DC,District of Columbia,17-2011,Aerospace Engineers,330.0,1.05,0.466,175350.0,160830.0,96610.0,137280.0,191880.0,205840.0,84.3,77.32
11,DC,District of Columbia,17-2031,Bioengineers and Biomedical Engineers,90.0,0.93,0.132,101620.0,98160.0,77270.0,90460.0,106950.0,121890.0,48.86,47.19
11,DC,District of Columbia,17-2051,Civil Engineers,1840.0,1.13,2.601,102170.0,115370.0,76250.0,82240.0,132330.0,172780.0,49.12,55.47
11,DC,District of Columbia,17-2061,Computer Hardware Engineers,160.0,0.46,0.226,153630.0,154600.0,98260.0,121890.0,191880.0,213770.0,73.86,74.33
11,DC,District of Columbia,17-2071,Electrical Engineers,520.0,0.6,0.729,138860.0,138380.0,86530.0,114990.0,168910.0,179260.0,66.76,66.53
11,DC,District of Columbia,17-2072,"Electronics Engineers, Except Computer",400.0,0.93,0.565,161570.0,159700.0,111680.0,137610.0,191880.0,191880.0,77.68,76.78
11,DC,District of Columbia,17-2081,Environmental Engineers,170.0,1.0,0.245,125980.0,122130.0,82760.0,102500.0,137610.0,153340.0,60.57,58.72
11,DC,District of Columbia,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",130.0,1.26,0.189,135810.0,134590.0,90170.0,121890.0,149410.0,181700.0,65.29,64.71
11,DC,District of Columbia,17-2112,Industrial Engineers,130.0,0.08,0.179,118960.0,128710.0,84740.0,100440.0,148000.0,157450.0,57.19,61.88
11,DC,District of Columbia,17-2121,Marine Engineers and Naval Architects,400.0,10.24,0.561,166750.0,160330.0,104760.0,129750.0,181380.0,191880.0,80.17,77.08
11,DC,District of Columbia,17-2131,Materials Engineers,100.0,0.95,0.14,,,,,,,,
11,DC,District of Columbia,17-2141,Mechanical Engineers,590.0,0.45,0.833,130000.0,136300.0,82760.0,105680.0,166110.0,191880.0,62.5,65.53
11,DC,District of Columbia,17-2161,Nuclear Engineers,240.0,3.5,0.334,189800.0,179510.0,141810.0,166400.0,197020.0,203990.0,91.25,86.31
11,DC,District of Columbia,17-2199,"Engineers, All Other",2640.0,3.81,3.727,167270.0,157060.0,102500.0,134430.0,191280.0,191880.0,80.42,75.51
11,DC,District of Columbia,17-3011,Architectural and Civil Drafters,540.0,1.07,0.758,88430.0,91670.0,66530.0,78850.0,99960.0,131540.0,42.51,44.07
11,DC,District of Columbia,17-3022,Civil Engineering Technologists and Technicians,160.0,0.58,0.232,105820.0,102280.0,81190.0,92750.0,112310.0,115100.0,50.88,49.18
11,DC,District of Columbia,17-3023,Electrical and Electronic Engineering Technologists and Technicians,150.0,0.35,0.208,102500.0,106490.0,72390.0,84530.0,125360.0,143210.0,49.28,51.2
11,DC,District of Columbia,17-3027,Mechanical Engineering Technologists and Technicians,,,,77270.0,86630.0,77260.0,77260.0,103900.0,103910.0,37.15,41.65
11,DC,District of Columbia,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",310.0,1.05,0.439,109120.0,110190.0,81890.0,93790.0,128940.0,137610.0,52.46,52.98
11,DC,District of Columbia,17-3031,Surveying and Mapping Technicians,40.0,0.14,0.05,72230.0,77710.0,45370.0,55960.0,102070.0,107580.0,34.73,37.36
11,DC,District of Columbia,19-1012,Food Scientists and Technologists,,,,102500.0,112990.0,65660.0,75660.0,124170.0,237120.0,49.28,54.32
11,DC,District of Columbia,19-1013,Soil and Plant Scientists,60.0,0.74,0.079,100820.0,104940.0,69570.0,84360.0,115710.0,149410.0,48.47,50.45
11,DC,District of Columbia,19-1029,"Biological Scientists, All Other",900.0,3.28,1.269,82760.0,108570.0,48790.0,61080.0,141050.0,212970.0,39.79,52.2
11,DC,District of Columbia,19-1031,Conservation Scientists,40.0,0.34,0.056,,,,,,,,
11,DC,District of Columbia,19-1032,Foresters,70.0,1.64,0.103,61440.0,85780.0,61430.0,61430.0,93310.0,122060.0,29.54,41.24
11,DC,District of Columbia,19-1041,Epidemiologists,100.0,1.95,0.145,98340.0,119400.0,46240.0,46240.0,128090.0,,47.28,57.4
